DRV-501:Crown Victoria:12669397.00
UUP-767:Mitsubish Eclipse:5784345.50
LWR-124:Ford pickup F100:8965531.00
USA-130:Mitsubish Eclipse:9396018.00
MXJ-707:Sedan:9091337.00
NAO-176:BMW 5 Series:6154890.50
MUJ-717:Mitsubish Eclipse:5793280.50
MCC-815:Bus Escolar:13232848.00
LEL-598:Ford  Van:8501115.00
WXO-656:Mazda Miata:13236895.00
LEV-698:Ford  Van:10912852.00
ARH-121:Bus Escolar:13563340.00
HHE-115:Mitsubish Eclipse:11096397.00
LEP-984:Plymouth Cuda:5278238.50
QVW-574:Chevy Van:14956880.00
DHX-337:Bus Escolar:5298390.50
BFV-274:BMW 5 Series:6946822.00
PVE-421:Sedan:11896393.00
AOL-704:BMW 5 Series:9695806.00
SKO-015:BMW 5 Series:12493163.00
UPL-506:Bus Escolar:11948288.00
LWC-607:Toyota Landcruiser:10500578.00
IZU-342:Camión Ford 350:10729159.00
RDG-879:Chevy Pickup:5366639.50
PLA-607:Chevy Pickup:7822152.00
PJE-617:Ford Mustang 65:11845086.00
TMW-174:Ford  Van:8327878.00
OPG-252:BMW 5 Series:12921542.00
TVU-850:Camión Ford 350:8299196.50
LNT-524:Mitsubish Eclipse:5681082.50
YYE-734:Crown Victoria:6337352.00
CJF-669:Ford  Van:13339641.00
VQF-375:BMW 5 Series:10293313.00
BHT-378:Caprice Classic:7967872.00
TLK-195:Mazda Miata:5455935.00
XGR-525:Toyota Landcruiser:14557716.00
EEL-879:Chevy Van:5678981.00
HVC-063:Ford  Van:12247024.00
VDO-766:Range Rover:13135726.00
WND-000:BMW 5 Series:6656971.00
GQC-951:Sedan:12402357.00
ZVX-616:Mazda Miata:5917861.00
TQV-426:Camión Ford 350:5009358.50
DDF-123:Ford Mustang 65:8424817.00
ZKM-552:Chevy Pickup:9710732.00
AJF-202:Chevy Van:7490068.50
YBF-262:Volvo Wagon:8167508.50
INZ-593:Crown Victoria:5763607.50
SOM-279:Volvo Wagon:13423184.00
IBA-332:Ford pickup F100:6277010.50
IIM-058:Sedan:13149416.00
IUL-205:Volvo Wagon:6345310.00
BQC-859:Crown Victoria:11217378.00
ZQH-384:BMW 5 Series:11257223.00
SDF-290:Plymouth Cuda:6292705.00
VPN-916:BMW 5 Series:12128911.00
GVA-876:Chevy Van:12649182.00
GAC-147:Camión Ford 350:8768373.00
VPL-765:Ford Mustang 65:5438991.00
DOJ-210:Ford Mustang 65:9116123.00
WKH-600:Ford pickup F100:9101541.00
CNM-528:Toyota Landcruiser:12080936.00
LDW-068:Volvo Wagon:10326074.00
LWB-694:Volvo Wagon:6017539.50
WKM-948:Range Rover:7518214.00
KSD-658:Mazda Miata:12004134.00
YOD-646:Crown Victoria:9592281.00
NNO-496:Sedan:7960812.50
BTU-560:Mazda Miata:6057899.00
TFQ-303:Mazda Miata:8900205.00
XNR-311:Caprice Classic:7629920.00
QVE-544:Chevy Pickup:9505544.00
GGB-821:Mazda Miata:14093324.00
JOK-497:Volvo Wagon:9466849.00
HCE-424:Sedan:6680317.50
GJL-789:Toyota Landcruiser:7219903.00
DGY-448:Volvo Wagon:9605081.00
KWF-366:Crown Victoria:6364593.50
TIK-975:Mitsubish Eclipse:13539748.00
XIS-729:Jeep Cherokee:12997287.00
FTU-652:Mitsubish Eclipse:8852851.00
CPI-724:Mazda Miata:11745068.00
TCA-568:Range Rover:10194249.00
EFH-411:Jeep Cherokee:12654358.00
VOY-473:Sedan:9364623.00
YTQ-122:Mitsubish Eclipse:7188595.00
JGN-010:Ford pickup F100:10862964.00
GXS-494:Sedan:12578007.00
ASH-807:Mitsubish Eclipse:11833898.00
MHE-653:Mitsubish Eclipse:11689953.00
QEZ-715:Ford  Van:5541439.00
MTW-426:Plymouth Cuda:8075830.00
IPB-337:Volvo Wagon:8528573.00
ANM-691:Range Rover:10911483.00
HPI-413:Bus Escolar:14376375.00
DUC-333:Caprice Classic:11075091.00
ZQB-234:Ford  Van:5597816.50
YNA-866:Mitsubish Eclipse:9643685.00
FUM-314:Ford pickup F100:14645026.00
EBR-542:Ford  Van:7816844.00
YJR-377:Chevy Van:12155864.00
HTQ-930:Range Rover:14003145.00
WJX-078:Mitsubish Eclipse:8661669.00
XBN-338:Plymouth Cuda:12558741.00
ELO-912:Ford Mustang 65:11784463.00
AHK-332:Ford pickup F100:14603510.00
RWI-477:Caprice Classic:8786259.00
TXA-077:Sedan:8340085.50
FXV-415:Plymouth Cuda:13636944.00
VGQ-255:BMW 5 Series:9900866.00
LVQ-250:Plymouth Cuda:13719241.00
XXJ-666:Sedan:10248267.00
PJH-781:Caprice Classic:5081803.00
KQW-923:Caprice Classic:6626327.50
FUW-787:Chevy Van:14961409.00
QIJ-308:Range Rover:6823079.50
GMK-163:Mazda Miata:12718496.00
AQZ-201:BMW 5 Series:14235780.00
YUY-759:BMW 5 Series:9667362.00
HVM-276:Mitsubish Eclipse:14030539.00
DHC-768:Chevy Van:12690137.00
NTZ-588:Volvo Wagon:12302662.00
SRN-259:Sedan:9460284.00
VYD-560:Chevy Van:10488604.00
JQN-042:Mitsubish Eclipse:12684308.00
ATN-862:Jeep Cherokee:11885147.00
XFP-420:Mazda Miata:8560795.00
ZNQ-651:Crown Victoria:8686396.00
UXY-217:BMW 5 Series:7867933.50
MUC-107:Mitsubish Eclipse:9521150.00
ABL-208:Toyota Landcruiser:7775690.00
IXR-800:Sedan:12951932.00
YTE-144:Mitsubish Eclipse:8086128.50
GKB-315:BMW 5 Series:7555221.00
OSK-656:Volvo Wagon:12162625.00
PKS-644:Jeep Cherokee:10455463.00
GSM-717:Ford  Van:11861498.00
ETT-329:Volvo Wagon:10609016.00
SZM-261:Plymouth Cuda:5222279.00
PSY-024:Ford Mustang 65:8675397.00
FVF-368:Chevy Van:13051936.00
QOD-957:Plymouth Cuda:12357713.00
RFL-344:Mitsubish Eclipse:11298228.00
EOA-303:Plymouth Cuda:13549150.00
FBQ-894:Range Rover:10783577.00
ZSM-542:Toyota Landcruiser:12291992.00
LDM-850:Chevy Van:13374710.00
RVE-720:Ford  Van:14795268.00
BPF-007:Mazda Miata:10898200.00
NBN-922:Chevy Van:5457409.00
KNP-064:Plymouth Cuda:12820377.00
GYZ-499:Mazda Miata:13788504.00
PCA-686:Ford  Van:11605833.00
REI-943:Sedan:12215755.00
XHW-476:Mitsubish Eclipse:12739228.00
PUL-573:Jeep Cherokee:10604336.00
KPZ-216:Crown Victoria:11886582.00
VAW-235:Ford pickup F100:6392280.50
XAU-665:Plymouth Cuda:10917430.00
IAV-033:Chevy Van:9168371.00
ZKB-107:Sedan:5501117.50
UYD-152:Ford  Van:9556430.00
HGB-986:Camión Ford 350:7261062.50
RBF-046:Jeep Cherokee:12918367.00
AWO-065:Jeep Cherokee:13912234.00
NAO-020:Range Rover:9699669.00
GNN-017:Volvo Wagon:6744309.50
UKV-206:Mazda Miata:10853457.00
MDB-079:Plymouth Cuda:9675267.00
ZAH-207:Plymouth Cuda:13196256.00
GIH-404:Sedan:7256869.00
WBB-866:BMW 5 Series:14057220.00
UZG-497:Crown Victoria:12379534.00
TAE-779:Mazda Miata:5225057.00
IIL-486:Caprice Classic:7688159.50
TIO-494:Chevy Van:11116892.00
LWG-369:Jeep Cherokee:7882335.00
AMC-741:Volvo Wagon:13426345.00
LHF-294:Chevy Van:14347686.00
VME-797:Jeep Cherokee:10477472.00
RUS-270:Volvo Wagon:11157422.00
MSP-984:Ford pickup F100:12472198.00
TYP-745:Plymouth Cuda:9741844.00
AQA-945:Toyota Landcruiser:7894648.00
KAJ-109:Chevy Pickup:14907637.00
SPL-502:Volvo Wagon:13899222.00
EMN-500:Mazda Miata:13385791.00
RWY-042:Sedan:6826467.50
GOA-250:BMW 5 Series:12811009.00
PGU-646:Range Rover:9543711.00
DZE-190:Bus Escolar:6713515.00
XDT-339:Range Rover:7044568.00
MFW-926:Sedan:7004164.50
XZN-369:Volvo Wagon:14170626.00
ZCZ-911:Mazda Miata:11147421.00
GJK-625:Chevy Van:7042049.50
VBT-079:Bus Escolar:14291472.00
XLY-548:Jeep Cherokee:8857261.00
ZJI-049:Chevy Van:6183347.50
INJ-605:Crown Victoria:8566498.00
QCZ-309:Mitsubish Eclipse:14862478.00
JYN-779:Chevy Van:6683851.50
HNV-749:Volvo Wagon:10177852.00
LWK-547:Toyota Landcruiser:9787688.00
VML-834:Chevy Van:13213635.00
JJN-127:Chevy Pickup:13939908.00
FTH-668:Camión Ford 350:9683766.00
SWS-151:Ford  Van:7128639.50
QRH-001:Ford Mustang 65:12903003.00
MIP-704:Plymouth Cuda:7760722.50
FOY-934:Toyota Landcruiser:5622837.50
GUF-894:Range Rover:7905783.00
CPQ-174:BMW 5 Series:11458711.00
TGY-772:Mitsubish Eclipse:5482758.50
UZX-139:Bus Escolar:7743996.50
SMM-697:Mazda Miata:7812725.00
JYF-138:Camión Ford 350:7984588.00
CGY-849:Plymouth Cuda:13296550.00
ZSL-367:Jeep Cherokee:14872798.00
FMB-123:Bus Escolar:6632712.00
GKT-620:Jeep Cherokee:12634976.00
HSF-760:Bus Escolar:14778432.00
UKZ-419:Ford pickup F100:13103595.00
LWL-715:Ford Mustang 65:8773358.00
ZDC-218:Ford Mustang 65:11026380.00
OVF-281:Bus Escolar:13624600.00
PWC-688:Ford pickup F100:14909404.00
TLA-903:Mazda Miata:9048486.00
NMG-638:Sedan:6634395.50
RJC-559:Camión Ford 350:7137969.50
VHV-618:Mitsubish Eclipse:14215754.00
GYX-233:Sedan:7669498.50
UNN-137:Mazda Miata:5139472.00
BCP-607:Sedan:12467432.00
CON-234:Bus Escolar:7572128.00
JEW-641:Ford pickup F100:10381256.00
QBK-074:Sedan:5298172.50
OPL-642:Chevy Pickup:10053349.00
UAU-140:Sedan:12681608.00
GQO-770:Ford  Van:14984873.00
EKL-984:Ford  Van:12778063.00
CGA-545:BMW 5 Series:5087665.00
OVJ-081:Camión Ford 350:13742007.00
UKV-558:Bus Escolar:5101473.00
GLP-093:Mazda Miata:10027687.00
PNN-005:Bus Escolar:7617584.50
JQQ-275:Chevy Pickup:8413288.00
YEC-491:Plymouth Cuda:5986075.50
OSI-508:Caprice Classic:10296338.00
JBS-459:Crown Victoria:5333318.00
PRE-315:Camión Ford 350:14067047.00
RAO-616:Caprice Classic:14004770.00
JGF-407:Ford  Van:6006781.00
UVW-388:Ford  Van:8073931.00
OMU-797:Bus Escolar:13727059.00
SLI-802:Ford Mustang 65:10322633.00
MSW-549:Plymouth Cuda:14656388.00
UVP-679:Plymouth Cuda:5485739.00
KWA-358:Ford pickup F100:5320995.50
IJD-456:Mazda Miata:13589606.00
KSP-865:Ford Mustang 65:5723436.50
JRC-051:Mitsubish Eclipse:8388045.50
AJI-523:Range Rover:13633347.00
SZZ-368:Mazda Miata:8713542.00
OYW-259:Sedan:12522542.00
QWY-202:Mazda Miata:6721251.00
QNP-884:Range Rover:9421962.00
MKY-122:Volvo Wagon:6521985.00
GAB-798:Range Rover:11367928.00
RPU-789:Chevy Pickup:12381739.00
MJK-388:Ford pickup F100:14741517.00
GXK-525:Ford Mustang 65:8104406.50
PJF-518:Sedan:6649833.50
LZP-393:Ford  Van:13282201.00
RFU-407:Ford pickup F100:12882641.00
RFV-871:Jeep Cherokee:8339875.00
NOX-640:Sedan:10738039.00
BEE-949:Camión Ford 350:9221563.00
FFQ-294:Bus Escolar:10907576.00
QKN-358:Mazda Miata:12253982.00
LQS-872:Chevy Van:11906930.00
LWT-981:Toyota Landcruiser:5707519.00
KSJ-319:Chevy Van:5407578.00
JPD-848:Sedan:14054118.00
NQS-294:Jeep Cherokee:14719574.00
GSI-183:Ford pickup F100:6943564.00
COR-246:Sedan:14902926.00
HDS-796:Ford Mustang 65:11064268.00
GIS-176:Mitsubish Eclipse:10672529.00
